merchant_id,usuario,ciudad,tipo_negocio,cantidad_dinero_usd,latitud,longitud,meses_en_deuna,num_quejas,nivel_deuna,tiene_tarjeta,tipo_tarjeta,miembro_activo,edad,txn_count_last30,txn_count_last90,total_volume_last30,total_volume_last90,avg_ticket_last30,avg_ticket_last90,days_since_last_txn,active_days_last30,volume_trend,frequency_trend,consecutive_inactive_days,months_below_avg,peak_to_current_ratio,ief,segmento_riesgo,pct_jovenes_sector,edad_mediana_sector,densidad_poblacional,potencial_digital_sector,txn_vs_potencial_sector,cac,costo_mantenimiento_mensual,revenue_mensual,meses_recuperar_cac,ltv_estimado,roi_retencion,churned_next30
MER0439,Ramón Medina,Loja,Tecnología,1358.81,-4.00456,-79.21844,4,1,Bronce,1,Mastercard,0,41,10,24,1419.6,4085.04,141.96,170.21,12,16,-31.85,-30.4,8,4,0.64,0.518,Medio,0.502,28,Baja,0.662,1.259,14.59,14.97,17.04,0.9,340.8,20.28,1
MER0440,Isabel Rodríguez,Quito,Supermercado / Abarrotes,10970.85,-0.22039,-78.526111,53,0,Gold,1,Mastercard,1,29,72,239,9718.56,33065.65,134.98,138.35,5,23,-9.64,5.65,1,0,0.96,0.0074,Bajo,0.546,28,Media,0.805,1.118,405.14,57.11,116.62,3.5,116.62,-0.135,0
MER0441,Verónica Rodríguez,Tulcán,Servicios Profesionales,495.95,0.797061,-77.678164,12,0,Bronce,1,Visa,1,53,12,33,216.6,1498.86,18.05,45.42,2,19,3.05,-12.07,0,0,0.67,0.2199,Bajo,0.477,33,Alta,0.872,1.147,48.35,9.49,2.6,18.6,31.2,0.056,0
MER0442,Verónica Mendoza,Quito,Educación,772.31,-0.249785,-78.526064,16,0,Bronce,1,Mastercard,0,49,2,26,755.72,3499.86,377.86,134.61,6,10,-13.67,-7.21,4,1,0.76,0.1953,Bajo,0.381,26,Media,0.607,0.275,79.98,6.44,9.07,8.8,72.56,0.666,0
MER0443,Cristian García,Guayaquil,Servicios Profesionales,633.91,-2.239834,-79.929616,17,0,Bronce,1,Mastercard,1,36,9,34,984.42,1968.94,109.38,57.91,2,13,-18.44,-3.47,0,0,0.67,0.156,Bajo,0.335,36,Media,0.552,1.359,79.67,6.67,11.81,6.7,82.67,0.786,0
MER0444,Gloria Muñoz,Guayaquil,Restaurante / Comida,280.76,-2.206911,-79.886231,10,0,Silver,1,Visa,1,20,34,111,333.88,1444.11,9.82,13.01,6,12,-8.04,-10.18,4,3,0.62,0.3596,Bajo,0.403,29,Alta,0.784,1.239,125.39,29.24,4.01,31.3,56.14,-0.252,0
MER0445,Gloria Rodríguez,Guayaquil,Restaurante / Comida,874.4,-2.194348,-79.903738,13,1,Bronce,1,Mastercard,1,30,11,24,932.25,2914.08,84.75,121.42,1,25,4.6,24.51,0,1,0.83,0.139,Bajo,0.358,30,Media,0.58,1.58,62.61,13.35,11.19,5.6,123.09,1.326,0
MER0446,Andrea Herrera,Esmeraldas,Tecnología,1848.62,0.945083,-79.623042,9,0,Silver,0,Ninguna,1,30,21,91,1986.6,2422.42,94.6,26.62,19,13,-53.92,-12.46,13,0,0.56,0.2645,Bajo,0.385,27,Alta,0.762,0.787,149.6,24.56,23.84,6.3,357.6,1.898,1
MER0447,Sebastián Cabrera,Esmeraldas,Educación,1088.25,0.930107,-79.604143,6,1,Bronce,1,Mastercard,1,45,8,28,776.48,2854.04,97.06,101.93,6,22,-8.61,-2.94,6,1,0.68,0.2765,Bajo,0.329,36,Alta,0.695,0.959,51.5,6.56,9.32,5.5,167.76,2.875,0
MER0448,Miguel Vega,Quito,Transporte,897.45,-0.273278,-78.565536,7,1,Bronce,1,Diners Club,1,35,11,31,720.17,3178.43,65.47,102.53,5,22,3.75,-0.88,2,3,0.57,0.4098,Bajo,0.1,23,Media,0.27,3.395,48.64,10.64,8.64,5.6,146.88,2.363,0
MER0449,Fernando Pérez,Ambato,Retail / Tienda,3938.53,-1.286298,-78.567051,7,1,Silver,1,Visa,0,42,28,90,4463.48,13752.0,159.41,152.8,5,22,-11.01,-15.26,5,3,0.74,0.3969,Bajo,0.441,31,Baja,0.589,1.358,93.37,17.38,53.56,1.7,910.52,9.193,0
MER0450,Gloria Rivera,Quito,Supermercado / Abarrotes,487.99,-0.2065,-78.555849,5,3,Bronce,1,Mastercard,1,20,4,39,494.2,1752.27,123.55,44.93,1,13,2.31,-27.98,0,1,0.76,0.2732,Bajo,0.305,40,Alta,0.666,0.501,54.8,14.41,5.93,9.2,112.67,1.267,1
MER0451,Ana Pérez,Quito,Transporte,556.91,-0.190032,-78.569774,17,0,Bronce,1,Diners Club,1,44,10,35,563.9,472.15,56.39,13.49,4,16,-19.68,-22.89,4,1,0.78,0.3593,Bajo,0.306,36,Alta,0.667,1.249,25.66,0.7,6.77,3.8,47.39,1.765,0
MER0452,Eduardo Chávez,Quito,Construcción / Ferretería,1039.54,-0.229207,-78.524344,17,0,Silver,0,Ninguna,1,39,13,79,1163.63,4747.9,89.51,60.1,11,14,11.06,1.87,8,1,0.65,0.223,Bajo,0.352,31,Baja,0.482,0.771,107.87,19.12,13.96,7.7,97.72,0.374,0
MER0453,Felipe Suárez,Quito,Tecnología,1149.46,-0.254324,-78.556498,22,1,Bronce,1,Mastercard,1,30,5,33,1147.8,2902.35,229.56,87.95,4,26,-26.25,-16.27,3,2,1.0,0.2264,Bajo,0.35,35,Baja,0.48,0.868,52.75,0.05,13.77,3.8,27.54,0.519,0
MER0454,Verónica Herrera,Quito,Belleza / Estética,848.7,-0.257208,-78.503441,1,1,Bronce,1,Mastercard,1,37,6,37,928.5,3360.71,154.75,90.83,13,11,-1.86,-20.47,12,1,0.78,0.289,Bajo,0.275,26,Media,0.48,1.042,2.49,10.91,11.14,0.2,256.22,89.755,0
MER0455,Rosa Ortiz,Cuenca,Tecnología,678.51,-2.926749,-78.975099,6,1,Bronce,1,Visa,1,49,10,32,800.8,1591.68,80.08,49.74,1,15,1.57,-7.09,0,0,0.91,0.102,Bajo,0.225,35,Media,0.42,1.984,61.96,6.69,9.61,6.4,172.98,2.468,0
MER0456,Rosa Díaz,Quito,Supermercado / Abarrotes,835.12,-0.208627,-78.520365,26,0,Bronce,0,Ninguna,1,44,10,38,838.7,4386.72,83.87,115.44,2,23,-22.33,-15.41,2,0,0.96,0.1832,Bajo,0.324,38,Media,0.539,1.546,46.65,5.49,10.06,4.6,10.06,-0.137,0
MER0457,Silvia Paredes,Babahoyo,Transporte,11547.63,-1.753176,-79.555825,28,3,Gold,1,Visa,1,30,74,269,9599.28,41555.12,129.72,154.48,2,19,-2.43,-1.74,1,0,1.0,0.0704,Bajo,0.521,44,Baja,0.685,1.35,393.52,59.62,115.19,3.4,115.19,-0.162,0
MER0458,Juan Medina,Cuenca,Tecnología,757.75,-2.920047,-79.026387,6,1,Bronce,1,American Express,0,32,3,28,827.67,2113.16,275.89,75.47,14,17,-16.38,-12.93,11,4,0.74,0.5027,Bajo,0.387,36,Media,0.614,0.407,20.05,4.12,9.93,2.0,178.74,8.298,0
MER0459,Felipe Martínez,Riobamba,Retail / Tienda,634.87,-1.652575,-78.64365,2,0,Bronce,1,Visa,1,46,10,33,418.6,2628.78,41.86,79.66,0,15,-53.74,-6.05,0,1,0.72,0.2777,Bajo,0.353,31,Baja,0.484,1.722,26.16,16.85,5.02,5.2,110.44,2.289,0
MER0460,Lucia Mendoza,Quito,Salud / Farmacia,1051.14,-0.245111,-78.489776,1,0,Bronce,1,Diners Club,1,52,8,34,974.56,1260.38,121.82,37.07,0,16,-0.16,3.9,0,0,0.66,0.1533,Bajo,0.494,41,Media,0.743,0.897,62.38,6.68,11.69,5.3,268.87,3.989,0
MER0461,Pedro Vargas,Babahoyo,Transporte,4002.49,-1.801622,-79.55498,20,5,Silver,1,American Express,0,33,29,90,3987.5,11027.7,137.5,122.53,2,19,-7.61,7.42,1,3,0.88,0.2861,Bajo,0.322,29,Media,0.536,1.546,161.87,27.15,47.85,3.4,191.4,0.679,0
MER0462,Fernando Ramírez,Ambato,Retail / Tienda,997.11,-1.241605,-78.598638,5,0,Bronce,1,Mastercard,1,40,13,34,989.3,3767.54,76.1,110.81,4,10,-13.26,-40.59,6,1,0.84,0.2967,Bajo,0.381,18,Baja,0.517,2.095,6.48,16.29,11.87,0.5,225.53,27.262,0
MER0463,Silvia Chávez,Quito,Servicios Profesionales,98.21,-0.250125,-78.476466,9,0,Silver,1,Mastercard,1,26,36,91,794.52,455.0,22.07,5.0,6,12,-5.48,-12.91,1,1,0.83,0.2689,Bajo,0.53,24,Media,0.786,1.309,104.02,18.35,9.53,10.9,142.95,0.845,0
MER0464,Pedro Alvarado,Cuenca,Belleza / Estética,3347.98,-2.925228,-79.039089,18,4,Silver,1,Visa,0,40,24,67,2580.0,10990.68,107.5,164.04,17,10,-22.74,-28.4,9,1,0.86,0.411,Bajo,0.397,39,Alta,0.776,0.884,76.42,15.96,30.96,2.5,185.76,1.804,1
MER0465,Roberto Benítez,Loja,Belleza / Estética,4580.59,-3.945018,-79.191528,7,4,Silver,0,Ninguna,1,34,26,68,3284.58,12484.12,126.33,183.59,16,7,-22.7,-22.13,12,2,0.8,0.3241,Medio,0.375,34,Media,0.6,1.238,110.23,15.21,39.41,2.8,669.97,5.664,1
MER0466,Cristian González,Guayaquil,Tecnología,1065.37,-2.19912,-79.846664,11,0,Bronce,0,Ninguna,1,32,10,22,1114.4,2828.1,111.44,128.55,6,13,-13.15,-13.75,2,2,0.92,0.2709,Bajo,0.433,39,Alta,0.82,1.016,72.25,11.55,13.37,5.4,173.81,1.926,1
MER0467,Juan Chávez,Esmeraldas,Retail / Tienda,1574.87,0.945977,-79.634998,30,0,Bronce,1,Mastercard,0,43,5,36,1792.35,4504.32,358.47,125.12,1,24,-41.24,-10.92,1,1,0.94,0.2371,Bajo,0.483,26,Media,0.73,0.571,65.04,1.91,21.51,3.0,21.51,0.243,0
MER0468,Paola González,Manta,Educación,619.22,-0.959274,-80.755091,29,3,Bronce,0,Ninguna,0,25,4,22,701.24,1817.64,175.31,82.62,45,9,-18.4,-24.1,21,6,0.51,0.6812,Alto - Declive Financiero,0.361,34,Baja,0.493,0.676,20.37,2.47,8.41,2.4,8.41,0.049,1
MER0469,Ramón Chávez,Ambato,Supermercado / Abarrotes,16468.86,-1.222937,-78.616561,25,0,Gold,1,Diners Club,1,35,89,242,13741.6,52431.72,154.4,216.66,3,15,16.8,-0.62,4,1,0.93,0.1082,Bajo,0.268,30,Alta,0.622,1.789,377.7,60.92,164.9,2.3,164.9,-0.047,0
MER0470,Daniela Ramos,Loja,Transporte,1029.25,-3.971372,-79.252297,1,1,Bronce,1,Visa,0,56,10,23,1013.5,3124.55,101.35,135.85,19,11,12.33,-23.33,13,1,0.46,0.3301,Medio,0.343,33,Media,0.562,1.483,50.61,14.41,12.16,4.2,279.68,4.672,0
MER0471,Rosa Muñoz,Loja,Retail / Tienda,638.27,-3.993815,-79.18442,2,0,Bronce,1,Mastercard,1,37,5,24,628.65,2482.32,125.73,103.43,6,11,-21.72,3.54,4,1,0.87,0.1814,Bajo,0.5,37,Alta,0.9,0.463,12.1,5.84,7.54,1.6,165.88,12.261,0
MER0472,Fernando Rivera,Quito,Supermercado / Abarrotes,877.46,-0.252649,-78.555195,9,0,Bronce,0,Ninguna,1,43,9,29,976.77,2667.71,108.53,91.99,13,19,-36.11,-46.16,8,1,0.68,0.4021,Bajo,0.455,24,Alta,0.846,0.887,70.11,7.36,11.72,6.0,175.8,2.193,1
MER0473,Paola Vega,Portoviejo,Restaurante / Comida,10976.18,-1.074056,-80.411619,60,1,Gold,1,Mastercard,1,32,93,254,8343.96,44264.58,89.72,174.27,4,12,-6.23,-9.1,1,0,1.0,0.1107,Bajo,0.256,30,Baja,0.367,3.168,316.1,59.13,100.13,3.2,100.13,-0.244,0
MER0474,Natalia Sánchez,Guayaquil,Salud / Farmacia,4463.6,-2.222767,-79.884775,22,0,Silver,0,Ninguna,0,23,35,86,3845.8,14336.2,109.88,166.7,19,16,11.56,1.69,13,3,0.74,0.3414,Bajo,0.399,22,Media,0.629,1.59,124.86,18.59,46.15,2.7,92.3,0.293,0
MER0475,Natalia Muñoz,Quito,Belleza / Estética,10939.99,-0.217255,-78.541833,28,1,Gold,0,Ninguna,1,23,64,258,13059.2,27590.52,204.05,106.94,1,19,-23.62,-1.51,0,0,0.85,0.2647,Bajo,0.267,33,Media,0.47,1.702,343.04,52.79,156.71,2.2,156.71,-0.005,0
MER0476,Carmen Muñoz,Quito,Transporte,775.73,-0.220099,-78.487987,12,1,Bronce,1,Mastercard,1,40,11,42,848.43,1735.86,77.13,41.33,6,16,-1.91,2.97,3,0,0.73,0.2431,Bajo,0.46,35,Media,0.702,1.306,64.02,3.03,10.18,6.3,122.16,1.766,0
MER0477,Mónica Medina,Quito,Educación,1159.35,-0.248989,-78.534418,1,3,Bronce,1,American Express,1,34,4,24,1128.16,3520.08,282.04,146.67,6,11,-39.51,7.71,4,0,0.65,0.2752,Bajo,0.556,32,Media,0.817,0.408,31.88,4.91,13.54,2.4,311.42,9.306,0
MER0478,Miguel González,Guayaquil,Belleza / Estética,721.04,-2.175028,-79.875573,26,1,Bronce,0,Ninguna,1,31,9,32,811.26,2506.56,90.14,78.33,0,20,-10.28,3.82,0,4,0.67,0.4072,Bajo,0.291,29,Alta,0.649,1.156,54.59,7.51,9.74,5.6,9.74,-0.234,0
MER0479,Rosa Paredes,Machala,Belleza / Estética,16448.14,-3.255014,-79.908513,33,1,Gold,1,Visa,1,38,72,246,18029.52,41059.86,250.41,166.91,4,25,5.45,2.29,2,0,0.75,0.1258,Bajo,0.533,32,Alta,0.94,0.957,381.16,48.54,216.35,1.8,216.35,0.186,0
MER0480,Jorge Ortiz,Guayaquil,Educación,3648.57,-2.212496,-79.881405,20,2,Silver,1,Mastercard,1,28,35,113,3449.25,11333.9,98.55,100.3,3,21,-25.59,-1.38,1,1,0.9,0.2146,Bajo,0.405,42,Media,0.636,1.572,121.92,15.47,41.39,2.9,165.56,0.977,0
MER0481,Gloria Castro,Guayaquil,Restaurante / Comida,837.27,-2.148938,-79.850488,5,1,Bronce,1,Mastercard,1,40,8,30,871.28,1804.8,108.91,60.16,13,19,-29.43,-15.45,6,4,0.51,0.5756,Bajo,0.473,34,Media,0.718,0.929,17.04,12.28,10.46,1.6,198.74,9.501,1
MER0482,Gloria Vargas,Loja,Salud / Farmacia,894.81,-3.966476,-79.196691,4,1,Bronce,1,Visa,1,47,6,27,962.52,2852.55,160.42,105.65,6,18,-19.63,-6.87,8,1,0.81,0.2347,Bajo,0.328,36,Baja,0.454,1.101,77.41,14.22,11.55,6.7,231.0,2.433,1
MER0483,Patricia Flores,Guayaquil,Restaurante / Comida,1959.98,-2.24026,-79.853193,12,0,Silver,1,Visa,0,33,27,97,1879.74,3723.83,69.62,38.39,1,23,-18.55,-10.13,0,3,0.93,0.3581,Bajo,0.437,35,Alta,0.824,0.936,176.49,12.04,22.56,7.8,270.72,1.329,0
MER0484,Patricia Molina,Guayaquil,Construcción / Ferretería,1262.26,-2.218122,-79.923911,5,0,Bronce,1,Mastercard,1,42,5,32,1444.8,2667.52,288.96,83.36,0,23,-11.94,-29.43,0,0,0.73,0.2564,Bajo,0.254,33,Media,0.455,0.916,49.32,5.08,17.34,2.8,329.46,6.371,0
MER0485,Ramón Suárez,Cuenca,Supermercado / Abarrotes,858.28,-2.884575,-78.966352,1,0,Bronce,1,Diners Club,1,34,6,32,887.94,2842.88,147.99,88.84,3,18,-18.94,-9.65,5,1,0.79,0.2418,Bajo,0.427,23,Media,0.662,0.755,60.86,8.16,10.66,5.7,245.18,3.626,0
MER0486,Carolina Guerrero,Quito,Educación,590.65,-0.212436,-78.509607,3,0,Bronce,1,Mastercard,0,38,7,25,819.35,2278.75,117.05,91.15,13,12,-21.8,-28.19,5,1,0.44,0.4665,Medio,0.292,37,Alta,0.65,0.897,73.88,8.21,9.83,7.5,206.43,2.461,0
MER0487,Gloria Suárez,Guayaquil,Restaurante / Comida,2628.04,-2.160116,-79.930811,19,2,Silver,1,Mastercard,1,50,24,102,2467.2,13528.26,102.8,132.63,2,17,9.73,0.32,1,2,0.87,0.2261,Bajo,0.428,39,Alta,0.814,0.842,81.45,16.07,29.61,2.8,148.05,1.226,0
MER0488,Alejandro Suárez,Cuenca,Transporte,559.67,-2.920825,-78.957494,4,0,Bronce,1,Visa,1,22,5,46,342.0,2041.48,68.4,44.38,4,20,-46.49,-12.4,3,2,0.87,0.3171,Bajo,0.589,40,Media,0.857,0.486,25.3,16.38,4.1,6.2,82.0,1.299,0
MER0489,Verónica Martínez,Loja,Educación,12198.25,-4.030939,-79.22763,36,0,Gold,1,Mastercard,1,33,72,227,11558.88,36998.73,160.54,162.99,3,15,-5.8,-6.55,1,0,0.97,0.193,Bajo,0.41,27,Alta,0.792,1.136,316.08,50.98,138.71,2.3,138.71,-0.045,0
MER0490,Ricardo González,Guayaquil,Transporte,2872.1,-2.197342,-79.894513,24,2,Silver,1,Mastercard,1,54,32,99,2945.92,12147.3,92.06,122.7,0,22,6.79,-4.15,0,0,0.91,0.1194,Bajo,0.247,31,Media,0.446,2.05,110.63,29.56,35.35,3.1,35.35,-0.482,0
MER0491,Paola Suárez,Quito,Retail / Tienda,1008.96,-0.232636,-78.566155,45,3,Bronce,1,Mastercard,1,48,12,44,738.36,4118.84,61.53,93.61,0,8,4.94,-5.6,0,0,0.74,0.1671,Bajo,0.491,24,Alta,0.889,1.125,78.61,13.57,8.86,8.9,8.86,-0.405,0
MER0492,Ana Vega,Ambato,Transporte,428.73,-1.273746,-78.584915,1,3,Bronce,1,Mastercard,1,32,7,28,578.27,1706.88,82.61,60.96,1,16,-3.76,-6.29,0,1,0.78,0.2605,Bajo,0.451,43,Baja,0.601,0.971,68.82,9.07,6.94,9.9,159.62,1.924,0
MER0493,Luis Pérez,Ambato,Supermercado / Abarrotes,1138.86,-1.281988,-78.575344,59,1,Bronce,1,Visa,0,49,13,30,1270.88,2477.1,97.76,82.57,6,23,-2.92,8.28,4,3,0.66,0.4048,Bajo,0.317,40,Media,0.53,2.044,41.6,18.89,15.25,2.7,15.25,-0.996,1
MER0494,Felipe Benítez,Santo Domingo,Tecnología,10617.45,-0.247562,-79.141921,55,0,Gold,1,Visa,1,34,94,252,13277.5,31522.68,141.25,125.09,2,13,16.42,-2.74,1,0,0.93,0.0956,Bajo,0.343,25,Media,0.562,2.091,374.8,61.87,159.33,2.4,159.33,-0.07,0
MER0495,Paola López,Machala,Construcción / Ferretería,736.27,-3.265185,-79.932637,2,0,Bronce,1,Diners Club,1,36,10,43,894.5,2881.0,89.45,67.0,1,15,-18.4,3.51,0,2,0.76,0.2442,Bajo,0.302,37,Media,0.512,1.628,41.65,5.22,10.73,3.9,236.06,5.292,0
MER0496,Ramón Jiménez,Portoviejo,Educación,13878.17,-1.062116,-80.477166,27,1,Gold,1,Mastercard,1,41,65,209,12541.75,43637.11,192.95,208.79,2,30,2.05,-0.65,2,0,0.98,0.0845,Bajo,0.38,35,Alta,0.756,1.075,295.18,48.9,150.5,2.0,150.5,0.013,0
MER0497,Felipe Aguirre,Guayaquil,Belleza / Estética,6857.57,-2.215431,-79.915193,35,2,Gold,1,Visa,0,42,73,238,5466.97,27753.18,74.89,116.61,4,19,-16.91,-16.86,2,1,0.85,0.2042,Bajo,0.35,31,Alta,0.72,1.267,291.5,48.08,65.6,4.4,65.6,-0.27,0
MER0498,Gloria Martínez,Quito,Construcción / Ferretería,5175.99,-0.192942,-78.55732,37,2,Gold,1,Mastercard,1,50,96,228,3716.16,11575.56,38.71,50.77,1,24,23.26,-16.76,0,0,0.92,0.1274,Bajo,0.438,22,Media,0.676,1.775,290.71,53.99,44.59,6.5,44.59,-0.404,0
MER0499,José Reyes,Quito,Restaurante / Comida,1100.04,-0.205262,-78.486314,41,0,Bronce,0,Ninguna,1,46,8,31,991.84,3571.2,123.98,115.2,9,21,-24.6,-0.77,3,2,0.73,0.2845,Bajo,0.355,33,Alta,0.726,0.918,78.37,18.16,11.9,6.6,11.9,-0.543,0
MER0500,Ricardo Morales,Portoviejo,Retail / Tienda,7878.79,-1.061177,-80.491648,39,3,Gold,1,American Express,1,44,69,260,8380.74,25435.8,121.46,97.83,5,21,-21.91,-10.53,3,0,0.98,0.1755,Bajo,0.333,36,Media,0.55,1.568,402.54,54.58,100.57,4.0,100.57,-0.157,0
MER0501,Sandra Suárez,Guayaquil,Construcción / Ferretería,1416.86,-2.211486,-79.852064,13,0,Bronce,1,American Express,1,29,9,25,1268.46,4102.75,140.94,164.11,2,15,-1.3,-15.3,0,1,0.57,0.3331,Bajo,0.42,25,Baja,0.564,1.33,39.64,12.51,15.22,2.6,167.42,3.277,1
MER0502,Andrea Paredes,Manta,Supermercado / Abarrotes,5044.44,-0.925638,-80.683345,15,2,Silver,1,Visa,1,20,37,84,3362.93,12463.92,90.89,148.38,1,30,1.57,-18.7,0,1,0.88,0.2115,Bajo,0.378,24,Media,0.604,1.75,121.9,21.21,40.36,3.0,363.24,2.458,0
MER0503,Miguel Vega,Quito,Educación,471.64,-0.274824,-78.520489,3,0,Bronce,1,Visa,0,30,5,38,481.85,1515.44,96.37,39.88,14,13,-29.29,-0.68,4,3,1.06,0.3175,Medio,0.295,28,Media,0.504,0.827,29.04,4.93,5.78,5.0,121.38,3.67,0
MER0504,Andrés Alvarado,Guayaquil,Tecnología,1198.77,-2.16099,-79.859063,12,1,Bronce,0,Ninguna,0,21,6,25,1262.16,3785.0,210.36,151.4,42,14,-32.45,-41.14,28,3,0.71,0.5483,Alto - Inactivo,0.471,35,Baja,0.625,0.8,9.19,12.98,15.15,0.6,181.8,15.545,0
MER0505,Mónica Martínez,Ibarra,Educación,13941.12,0.376458,-78.129756,52,0,Gold,1,Visa,1,45,83,254,15356.66,39347.14,185.02,154.91,2,22,-27.62,13.96,0,0,0.91,0.0964,Bajo,0.532,28,Media,0.788,1.317,303.72,56.06,184.28,1.6,184.28,0.053,0
MER0506,Luis Reyes,Machala,Restaurante / Comida,527.15,-3.242708,-79.929333,2,1,Bronce,0,Ninguna,1,32,4,24,520.56,1911.36,130.14,79.64,14,11,-0.3,-26.52,10,2,0.35,0.4715,Medio,0.582,35,Alta,0.998,0.334,10.38,1.75,6.25,1.7,137.5,12.741,0
MER0507,Isabel Alvarado,Machala,Transporte,955.81,-3.260729,-79.953632,1,0,Bronce,1,Mastercard,1,52,11,35,955.57,4167.1,86.87,119.06,5,12,-11.83,-20.5,2,0,0.59,0.3743,Bajo,0.387,29,Baja,0.524,1.749,50.01,7.09,11.47,4.4,263.81,4.85,0
MER0508,Diego Flores,Guayaquil,Educación,558.39,-2.171604,-79.922792,5,0,Bronce,1,Mastercard,1,43,6,27,598.32,1659.15,99.72,61.45,12,18,-22.91,-8.72,10,2,0.62,0.4043,Bajo,0.37,37,Alta,0.744,0.672,42.06,1.84,7.18,5.9,136.42,3.112,0
MER0509,Carmen Flores,Manta,Educación,971.43,-0.917979,-80.680159,31,0,Bronce,0,Ninguna,0,41,8,27,907.76,2840.4,113.47,105.2,8,7,-26.03,-0.6,5,1,0.87,0.1645,Medio,0.369,36,Alta,0.743,0.897,19.67,1.76,10.89,1.8,10.89,0.285,1
MER0510,Gabriela Muñoz,Quito,Servicios Profesionales,616.27,-0.19258,-78.507147,1,0,Bronce,1,Mastercard,0,40,14,43,70.0,3176.84,5.0,73.88,3,14,-0.74,-17.81,3,1,0.64,0.2891,Bajo,0.457,23,Baja,0.608,1.919,59.75,9.07,0.84,71.1,19.32,-0.132,0
MER0511,Felipe Pérez,Portoviejo,Transporte,9818.26,-1.031812,-80.462694,33,0,Gold,1,Mastercard,1,46,80,230,12060.8,28345.2,150.76,123.24,1,14,20.21,24.4,0,0,0.91,0.0678,Bajo,0.382,36,Media,0.608,1.645,399.86,60.24,144.73,2.8,144.73,-0.09,0
MER0512,Isabel Alvarado,Quito,Educación,4282.88,-0.205559,-78.496197,7,1,Silver,1,Visa,1,41,39,97,3995.55,10331.47,102.45,106.51,3,23,7.28,-22.56,3,0,0.8,0.277,Bajo,0.26,25,Alta,0.612,1.821,166.68,21.38,47.95,3.5,815.15,4.506,0
MER0513,Pedro Paredes,Ambato,Restaurante / Comida,1837.36,-1.216471,-78.653943,15,1,Silver,0,Ninguna,1,58,26,94,2328.3,5888.16,89.55,62.64,15,18,-23.1,-31.04,6,3,0.84,0.3914,Bajo,0.491,21,Media,0.739,1.005,90.53,28.49,27.94,3.2,251.46,1.834,0
MER0514,Natalia Benítez,Ambato,Educación,2010.56,-1.201536,-78.572922,7,2,Silver,0,Ninguna,1,29,25,95,3061.0,5967.9,122.44,62.82,0,18,-8.71,-15.81,0,0,0.52,0.2578,Bajo,0.477,23,Alta,0.872,0.819,130.68,24.8,36.73,3.6,624.41,4.209,0
MER0515,María Vega,Quito,Transporte,68.77,-0.245887,-78.489558,14,0,Bronce,1,Mastercard,1,45,11,22,55.0,407.66,5.0,18.53,1,17,9.51,11.94,2,2,0.97,0.1344,Bajo,0.458,39,Alta,0.85,1.078,33.79,6.49,0.66,51.2,6.6,-0.381,0
MER0516,Patricia Herrera,Quito,Educación,658.87,-0.19491,-78.487893,19,0,Bronce,1,Visa,1,30,8,29,605.68,2803.72,75.71,96.68,1,21,-13.73,-14.68,0,0,0.98,0.1746,Bajo,0.307,26,Alta,0.668,0.998,22.94,7.22,7.27,3.2,36.35,0.64,0
MER0517,Silvia Jiménez,Manta,Salud / Farmacia,956.56,-0.938928,-80.701473,10,0,Bronce,1,Mastercard,0,46,8,32,1084.72,2474.56,135.59,77.33,1,16,-11.98,-24.95,0,3,0.98,0.3923,Bajo,0.432,39,Baja,0.578,1.153,60.32,13.89,13.02,4.6,182.28,2.331,0
MER0518,Pedro Flores,Quito,Restaurante / Comida,11113.85,-0.24362,-78.533095,25,0,Gold,0,Ninguna,1,20,71,232,12319.21,29501.12,173.51,127.16,1,17,-2.28,-1.81,1,0,0.9,0.1036,Bajo,0.591,35,Media,0.859,1.033,387.11,58.3,147.83,2.6,147.83,-0.07,0
MER0519,Andrés Sánchez,Guayaquil,Belleza / Estética,2629.11,-2.228257,-79.915742,13,0,Silver,0,Ninguna,1,35,35,117,2772.35,8156.07,79.21,69.71,6,24,-46.77,-14.08,8,1,0.63,0.3968,Bajo,0.318,36,Alta,0.682,1.466,127.59,26.47,33.27,3.8,365.97,2.246,0
MER0520,Marcos Paredes,Guayaquil,Retail / Tienda,313.14,-2.172125,-79.858352,24,1,Bronce,1,Visa,1,44,5,22,243.05,1153.68,48.61,52.44,1,13,-22.18,-25.41,1,0,0.73,0.3499,Bajo,0.481,26,Media,0.727,0.573,52.0,7.19,2.92,17.8,2.92,-0.359,0
MER0521,Mónica Torres,Cuenca,Supermercado / Abarrotes,308.12,-2.882212,-79.041314,5,0,Bronce,1,Mastercard,1,43,9,31,640.98,856.84,71.22,27.64,0,13,2.87,-21.83,0,1,0.92,0.1883,Bajo,0.482,28,Media,0.728,1.03,95.47,3.17,7.69,12.4,146.11,1.431,0
MER0522,Santiago Flores,Cuenca,Servicios Profesionales,553.03,-2.85338,-78.989739,32,0,Bronce,1,Diners Club,0,55,6,31,490.14,1867.75,81.69,60.25,1,12,-13.2,0.99,0,2,0.84,0.3218,Bajo,0.301,24,Baja,0.421,1.188,55.66,6.85,5.88,9.5,5.88,-0.264,0
MER0523,Patricia Rivera,Ambato,Construcción / Ferretería,991.39,-1.28677,-78.619969,27,3,Bronce,1,Diners Club,1,36,5,33,895.9,2443.98,179.18,74.06,6,14,21.8,-10.8,2,0,0.93,0.1098,Bajo,0.429,21,Media,0.665,0.627,59.28,2.58,10.75,5.5,10.75,0.051,0
